East of Eden,Mike Massie,Gone With The Twins,8.0,2020-8-18,"Frequently smart, engaging, emotional, and intermittently historical (presenting various attitudes toward international conflicts, patriotism, profits, and foreigners)."
East of Eden,Barbara Shulgasser,Common Sense Media,6.0,2019-8-6,"Book-based classic has violence, drinking, mature themes."
East of Eden,Monica Reid,Far Out Magazine,6.799999999999999,2018-8-28,James Dean is decidedly the highlight of the film. His Method acting techniques and uninhibited performing style cause him to stand out among the more conventional cast.
East of Eden,Philip Kemp,Total Film,6.0,2014-4-14,Catches fire in the clashes between Dean (as the bad brother) and Raymond Massey as his stiff-necked dad.
East of Eden,Walter Chaw,Film Freak Central,8.75,2011-5-11,a reaction to our plutocracy's values and a further case for Dean as the sainted figure of rebellion that would fuel the generational schism of the '60s.
East of Eden,Steve Crum,Video-Reviewmaster.com,10.0,2008-3-20,"Fine James Dean vehicle, one of few that put him into immortality."
East of Eden,Cole Smithey,ColeSmithey.com,10.0,2006-9-17,
East of Eden,Lori Hoffman,Atlantic City Weekly,10.0,2006-2-17,James Dean's finest performance
Strangers on a Train,Trace Thurman,Horror Queers Podcast,8.0,2024-3-18,"Despite some questionable changes from Patricia Highsmith's source material, Strangers on a Train showcases Hitchcock at his most gleeful, emphatically building suspense before an explosive climax."
Strangers on a Train,Joe Lipsett,Horror Queers Podcast,9.0,2024-3-13,"Hitchcock frequently subverts expectations, particularly in how he involves secondary characters. The obvious queerness of one (if not both) leads is undeniable and the film boasts two iconic set pieces: Miriam's murder and the carousal climax."
Strangers on a Train,Danielle Solzman,Solzy at the Movies,9.0,2023-3-27,Strangers on a Train is one of the best Alfred Hitchcock films.
Strangers on a Train,Dean Lamanna,Film Threat,7.0,2021-5-11,Showcases the technical prowess and brilliant editing that are among the hallmarks of Hitchcock's work.
Strangers on a Train,Mike Massie,Gone With The Twins,7.0,2020-8-23,"It's the kind of crime setup that is unable to face scrutiny by even slightly more modern detective practices - and, by extension, modern audiences."
Strangers on a Train,David Nusair,Reel Film Reviews,8.75,2019-8-20,...a solid premise that's employed to consistently captivating effect by Alfred Hitchock...
Strangers on a Train,Nathanael Hood,The Young Folks,9.0,2019-2-21,...one of the most effectively suspenseful films of Hitchcock's career.
Strangers on a Train,Rosalie Kicks,MovieJawn,10.0,2019-1-28,"""Is there even a more ideal place to hatch a murder, than a train? Easily one of my favorite Hitch flicks!"""
Strangers on a Train,Scott G. Mignola,Common Sense Media,10.0,2011-1-2,Classic nail-biter is a must for thriller fans.
Miracle on 34th Street,Sara Michelle Fetters,MovieFreak.com,10.0,2022-12-21,Miracle on 34th Street is the gift that keeps on giving.
Miracle on 34th Street,Mike Massie,Gone With The Twins,8.0,2022-9-22,"A sentimental, heartwarming piece, designed to be a fluffy bit of yuletide entertainment."
Miracle on 34th Street,Keith Garlington,Keith & the Movies,9.0,2022-8-24,“Miracle on 34th Street” is a nice mix of holiday sentimentality (in a good way) and genuine feel-goodness.
Miracle on 34th Street,Matt Brunson,Film Frenzy,10.0,2021-9-22,"One of the Holy Trinity of Yuletide films -- the others being, of course, It's a Wonderful Life and A Christmas Story -- this is one of those timeless classics that never wears out its welcome, no matter how many holiday seasons one has spent watching it."
Miracle on 34th Street,Kate Cameron,New York Daily News,10.0,2015-5-11,"It is light, it is charming, it is delightfully funny and completely captivating. It is all that, and something more."
Miracle on 34th Street,Michael Wilmington,Chicago Tribune,8.75,2013-12-4,A Christmas season evergreen.
Miracle on 34th Street,Steve Rhodes,Internet Reviews,8.75,2013-12-4,"The acting is superb all around. The script is lovely, good spirited and perfect viewing for the Christmas season."
Miracle on 34th Street,Tony Sloman,Radio Times,10.0,2013-12-3,"Children may prefer the newer, more obvious version, but parents will warm to this utterly beguiling original."
Miracle on 34th Street,Nell Minow,Common Sense Media,8.0,2010-12-26,Classic holiday movie for the whole family.
The Philadelphia Story,Matt Neal,ABC Radio (Australia),6.0,2021-10-1,"Without its trio of legends and a few well-placed zingers, it would be long forgotten, lost in a mist of ideas that have aged like a banana in the sun."
The Philadelphia Story,Matt Brunson,Film Frenzy,10.0,2021-9-19,"A witty, wordy masterpiece."
The Philadelphia Story,Kate Cameron,New York Daily News,10.0,2021-6-10,Katharine Hepburn gives the finest performance of her career.
His Girl Friday,Matt Brunson,Film Frenzy,10.0,2023-4-4,"One of the all-time great motion pictures -- if anyone ever elects to place a screwball comedy in a time capsule for 25th-century historians to analyze, it might as well be this one."
His Girl Friday,Brian Eggert,Deep Focus Review,10.0,2022-3-18,"A film resting on the speed and timing of its delivery, as well as the talent of Cary Grant and Rosalind Russell, His Girl Friday remains a whimsical classic whose sheer velocity earned Hawks boasting rights over Milestone's earlier version."
His Girl Friday,Kate Cameron,New York Daily News,8.75,2021-10-14,"The picture is a blessed relief from most of the solemn and oppressively sad stories that have been occupying New York screens since before the holidays, and it moves Rosalind Russell to the very top of the roster of Hollywood's cleverest comediennes."
King Kong,Danielle Solzman,Solzy at the Movies,9.0,2023-9-27,Peter Jackson draws on the original 1933 classic in his 2005 remake of King Kong and the film is every bit the epic that one would expect.
King Kong,Arnold Wayne Jones,Texas Triangle/TXT,8.75,2023-5-7,"The visual effects are glorious -- a circus of cliffhanging suspense sequences that go on and on and on. But rather than just padding the story with gummy exposition and silly action, Jackson delves deeply into the psychology of the characters."
King Kong,Matt Brunson,Film Frenzy,8.75,2021-3-26,"Does it improve on its landmark predecessor? Of course not. But on its own terms, this interpretation gets the job done in often spectacular fashion."
King Kong,Mike Massie,Gone With The Twins,6.0,2020-10-9,"Some sequences are less convincing than others, but the technology has improved to such a degree that it's undeniably impressive to see Kong during his most famous routines."
King Kong,Debbie Lynn Elias,Behind The Lens,10.0,2019-11-6,"From start to finish, this is an extravaganza, a classic and a love story that you will long hold in the palm of your hand as Kong holds us in his."
King Kong,Mattie Lucas,"The Dispatch (Lexington, NC)",10.0,2019-6-5,"Who would have thought a remake of one of the greatest films ever could rival, if not surpass, the original? In Jackson's capable hands, that's just what King Kong does."
King Kong,Tim Brayton,Alternate Ending,6.0,2017-9-18,"It's a pity that the film is such a miserable slog to start off, because the second that it arrives on Skull Island, it suddenly explodes into life."
King Kong,Film4 Staff,Film4,8.0,2011-5-29,"As it is a remake, it doesn't have the shock Lord Of The Rings possessed upon its release, but this is a beautiful beast of a B-movie, thrilling and touching."
King Kong,Jay Antani,Cinema Writer,5.0,2010-8-17,"The movie is a good cautionary example of what happens when its maker is too close to the material, who can't see the forest for the trees, the story for the ape."
King Kong,Brian Marder,Hollywood.com,10.0,2008-11-20,"Every now and then, an undertaking like Kong comes around, and it underscores the truly extraordinary accomplishment of directing a film."
Freaks,Matt Brunson,Film Frenzy,10.0,2023-10-14,An astounding film.
Freaks,Brian Eggert,Deep Focus Review,10.0,2022-3-2,A genuine rarity about all that is ugly and beautiful about being human
Freaks,Mike Massie,Gone With The Twins,7.0,2020-7-27,It isn't so much about scares as it is a character study for a little person lead.
Freaks,Josh Larsen,LarsenOnFilm,7.5,2015-11-17,"...despite its gruesome conclusion, the movie seems to do everything in its power to create community."
Freaks,Jonathan Hatfull,SciFiNow,10.0,2015-6-18,"With strong performances and a surprising tenderness, Freaks more than deserves its towering reputation."
Freaks,Mark Kermode,Observer (UK),8.0,2015-6-14,"Browning's sympathies are clear; if there are ""freaks"" on display here, they are not the versatile performers to whom the title seems to allude."
Freaks,Martyn Conterio,CineVue,8.0,2015-6-10,"Undoubtedly flawed, Freaks is also admirably bonkers and quite simply unforgettable."
Freaks,Tom Huddleston,Time Out,10.0,2015-6-8,One of the most powerful films ever made about the need for humanity and solidarity in the face of cruelty and oppression.
Freaks,Simon Kinnear,Total Film,10.0,2010-10-20,"From scandalous Hollywood outcast to influential cult classic, Tod Browning's 1932 dark drama about (and starring) freak-show performers is now truly ""one of us""."
Nosferatu,Fico Cangiano,CineXpress Podcast,7.0,2024-4-9,"Responsible for starting things off for horror (Dracula/vampire) films, Nosferatu leaves quite a bite thanks to its iconic lead performance and use of practical effects wizardry. [Full review in Spanish]"
Nosferatu,Eddie Harrison,film-authority.com,10.0,2022-10-26,"…a fully realised version of the Dracula myth, and even today has the power to disconcert and create unease in a world struggling to reach the post-pandemic phase…"
Nosferatu,Kate Cameron,New York Daily News,5.0,2021-1-8,"The action of the picture is so disconnected as to make the continuity confusing. However, this one certainly holds interest, for its extreme weirdness and its unusual photography."
Nosferatu,Matt Brunson,Film Frenzy,10.0,2020-10-28,Nosferatu remains the best vampire movie of all time. It possesses a strain of sheer dread not captured by any subsequent bloodsucker film.
Nosferatu,PJ Nabarro,Patrick Nabarro,10.0,2019-11-1,"Completely lacking in gratuity and malice: it creates all of its dramatic effect from the simple interplay between light and dark, and the suggestion of Nosferatu's diabolism."
Nosferatu,Andrew Lowry,Total Film,8.0,2014-10-14,Nosferatu is the seminal moment for horror cinema.
Nosferatu,Matt Brunson,Creative Loafing,10.0,2014-4-18,Nosferatu remains the best vampire movie of all time. It possesses a strain of sheer dread not captured by any subsequent bloodsucker film.
Nosferatu,Christopher Long,Movie Metropolis,9.0,2013-12-19,"Whatever your opinion regarding intellectual property, I'm sure you'll agree we're fortunate that the movie survived, even in its various contested and truncated forms."
Nosferatu,Noel Murray,The Dissolve,8.0,2013-11-19,"The movie's best effect is its star...He looks every bit like an actual demonic wild-thing, retrieved from deep within the German wilderness and trotted out to perform for Murnau's camera."
Nosferatu,Rich Cline,Shadows on the Wall,10.0,2013-11-1,"Still one of the scariest, most unnerving films ever made."
The Gentlemen,Benjamín Harguindey,EscribiendoCine,7.0,2024-3-11,"The dialogue, acting, and story pacing evoke the kind of irreverent, playful attitude that invites enjoyment. Even if, once the cloud of smoke dissipates, we find there's nothing behind it. [Full review in Spanish]"
The Gentlemen,Serena Seghedoni,Loud and Clear Reviews,8.0,2023-8-12,"a clever, compelling, absolutely insane crime drama whose incredibly appealing visuals match its complex characterisation and intriguing plot."
The Gentlemen,Brian Eggert,Deep Focus Review,7.5,2022-2-22,The film contains memorable moments that make the messy and twisting plot worth trying to figure out.
The Gentlemen,Laura Potier,Outtake Mag,10.0,2021-8-16,"The Gentlemen is all seductive swagger, irreverent quips and effortless style."
The Gentlemen,Bianca Garner,Next Best Picture,6.0,2021-5-5,A strong ensemble cast with Hugh Grant like you've never seen him before. Plus Ritchie proves why he's the guv'nor of the British Gangster flick.
The Gentlemen,Olly Richards,NME (New Musical Express),4.0,2021-4-29,More stars. More budget. Less inspiration.
The Gentlemen,Mark Meszoros,"The News-Herald (Willoughby, OH)",6.25,2021-2-28,"Like the vast majority of Ritchie's work, The Gentlemen is both entertaining and almost instantly forgettable"
The Gentlemen,Lindsay Traves,CGMagazine,7.0,2021-2-24,"The cast is top notch and everyone is on their A-game, and it gives more fodder for Sons of Anarchy fans to boast about what Hunnam can do when he's directed well."
The Gentlemen,Alix Turner,Ready Steady Cut,7.0,2021-2-9,"London underworld story, Guy Ritchie style, but with maturity and Hollywood faces to reward the two decades experience."
The Gentlemen,Nicole Ackman,In Their Own League,5.0,2021-2-2,"But it feels sloppily made without a coherent tone and while there are some great performances, they don't entirely work next to each other."
The Gentlemen,Richard Crouse,Richard Crouse,5.0,2021-1-30,"As rock 'n rolling as the filmmaking is, the story acts as an anchor, bogging things down as it gets more and more convoluted."
The Gentlemen,Ronak Kotecha,The Times of India,8.0,2021-1-27,The Gentlemen is a crisp and comedic action entertainer with fascinating characters.
The Gentlemen,Jennifer Heaton,Alternative Lens,6.0,2021-1-15,Guy Ritchie returns to his British crime caper roots with this fun but disposable bit of malarky.
Raazi,Tom Cassidy,Common Sense Media,6.0,2022-12-14,"The turmoil that regular student Sehmat goes through after she's plucked from her studies and trained as a spy is what makes the film such a thoughtful reflection on the horrors of war, rather than an action-packed espionage thriller."
Raazi,Anna M.M. Vetticad,Firstpost,9.0,2021-1-9,"Raazi is an espionage venture with heart and soul tempering its gritty core. Even as it kept me on the edge of my seat for its entire 140 minutes, it broke my heart."
Raazi,Rahul Desai,Film Companion,8.0,2018-8-30,"Raazi is an excellent film because of how easily it could have not been one. On another day, this might have well been a jingoistic Neeraj Pandey actioner called Naam Sehmat."
Raazi,Manjusha Radhakrishnan,Gulf News (UAE),8.0,2018-5-10,"Had it not been a true story, we could have questioned the audacity of the events. Perhaps, that's what makes Raazi one of the finest films of 2018, triumphant and defiantly good."
Raazi,Rohit Vats,Hindustan Times,8.0,2018-5-10,Raazi is a sensibly written and finely performed film that takes a close look at the ordinary lives of extraordinary people. Not to miss.
Raazi,Neil Soans,The Times of India,8.0,2018-5-10,"Meghna Gulzar's steady hand gradually ramps up the tension throughout, leading to an explosive final act in this strong dramatic thriller. It also leaves you questioning the repercussions of war on the human psyche."
Raazi,Devesh Sharma,Filmfare,8.0,2018-5-10,That a female star holds centre stage makes for a welcome change. Alia Bhatt's histrionics alone are worth the price of the ticket.
Sound of Metal,James Kendrick,Q Network Film Desk,8.75,2022-10-17,"rich in subtlety and nuance, when it could have been overbearing and melodramatic"
Sound of Metal,M.N. Miller,Ready Steady Cut,8.0,2022-9-9,Riz Ahmed’s performance in Sound of Metal is a rare thing. He has a brooding intensity and vulnerability that rivals Brando and Penn.
Sound of Metal,Keith Garlington,Keith & the Movies,8.0,2022-8-25,The film’s tough-minded yet thoughtful story plows some heavy ground and asks challenging questions.
Sound of Metal,Cris Kennedy,The Canberra Times (Australia),8.0,2022-8-16,"Sound of Metal's explorations of grief, acceptance and of progression are a rewarding experience and as we've all just spent the better part of a year learning to accept and adapt to change foisted upon us, the film's messages are additionally resonant."
Sound of Metal,Victoria Luxford,City AM,8.0,2022-3-2,"Sound of Metal occasionally gets lost in the visual flourishes, but this is a small gripe when compared to a performance that reveals an actor hitting his stride as an artist."
Sound of Metal,Brian Eggert,Deep Focus Review,8.75,2022-2-17,Sound of Metal is a stirring character study about finding inner peace.
Sound of Metal,Tom Beasley,Flickering Myth,8.0,2021-7-29,"The final act's quietly played emotional turmoil - in which Cooke really gets to spread her wings - is a triumph, building to an elegant and heart-warming finale."
Sound of Metal,DarkSkyLady,Nerdist,8.0,2021-7-2,Sound of Metal is a profound journey that we rarely see depicted in film.
Sound of Metal,Alejandro G. Calvo,Sensacine,9.0,2021-6-14,[A] film that delves into the internal struggle of a man and his new condition. [Full Review in Spanish]
Sound of Metal,Alexa Dalby,Dog and Wolf,8.0,2021-5-24,Sound of Metal is a must-see. Ahmed 100% deserved his 2021 Oscar-nomination for Best Actor.
Dunkirk,Roger Moore,Movie Nation,5.0,2021-4-27,"It's a dry, almost lifeless account, with even the deaths seeming stodgy and silent-film-acting melodramatic."
Dunkirk,Matt Brunson,Film Frenzy,8.75,2020-4-18,"Perhaps surprisingly, this older Dunkirk is less sentimental and more cynical than the Christopher Nolan blockbuster."
Perfetti sconosciuti,Sebastian Zavala Kahn,Me gusta el cine,7.5,2017-8-22,"A tragicomedy full of truly hilarious moments, a well-acted film that manages to develop an interesting premise very intelligently during at least the first sixty minutes of footage. [Full review in Spanish]"
Perfetti sconosciuti,Sandra Hall,Sydney Morning Herald,4.0,2017-2-3,[A] histrionic and slightly shambolic comedy of manners and morals.
Perfetti sconosciuti,CJ Johnson,Film Mafia,6.0,2017-2-2,It skates by on very professional performances and a smattering of revelations that manage to subvert our expectations by about ten percent.
Perfetti sconosciuti,Stephen Romei,The Australian,7.0,2017-1-27,"The acting is first-rate, as is the script. The melodramatic music is less so."
Perfetti sconosciuti,Nick Dent,Daily Telegraph (Australia),7.0,2017-1-26,"Movies set in one location can sometimes drag, but this one never does, thanks to strong characters, amusing twists and sharp dialogue."
Perfetti sconosciuti,Paul Byrnes,Sydney Morning Herald,7.0,2017-1-20,"It might have been nastier in the hands of a less experienced director but Genovese handles it with delicacy. They might all be liars, but who's going to throw the first stone?"
Perfetti sconosciuti,Edmund Lee,South China Morning Post,6.0,2017-1-11,"A relationship parable for the digital age, Perfect Strangers pits our deceitful natures against our dependence on smartphones, to mostly engaging effect."
Perfetti sconosciuti,Mark Demetrius,FILMINK (Australia),9.0,2017-1-5,"...well acted, touching, both funny and serious, and above all deftly plotted and scripted."
Hidden Figures,Justin Brown,Medium Popcorn,8.0,2024-2-4,This was a great historical film that shined a light on black excellency during one of the most important times in US history.
Hidden Figures,Brandon Collins,Medium Popcorn,8.0,2024-2-4,Charming performances by an incredibly black cast make this sometimes redundant historical drama worth watching.
Hidden Figures,Keith Garlington,Keith & the Movies,7.0,2022-8-21,"“Hidden Figures” is a polished Hollywood movie through and through, but the power and importance of its story along with the three central performances easily overshadow any hiccups."
Hidden Figures,Brian Eggert,Deep Focus Review,7.5,2022-4-5,The right crowd-pleaser for the right time.
Hidden Figures,Victoria Luxford,City AM,8.0,2022-2-21,"This glossy historical celebration leans towards the sentimental, but is timely and important nonetheless."
Hidden Figures,Matt Brunson,Film Frenzy,7.5,2021-8-17,"The film never relinquishes its tight focus on three remarkable individuals who repeatedly demonstrate that they, too, possess the right stuff."
Hidden Figures,Richard Crouse,Richard Crouse,7.0,2021-2-28,"A feel good, crowd pleaser of a movie."
Hidden Figures,Richard Propes,TheIndependentCritic.com,8.75,2020-9-10,"It's a feel good, inspirational and entertaining film with winning performances across the board and an incredibly valuable history lesson."
Hidden Figures,Yasser Medina,Cinefilia,6.0,2020-6-27,"One of the main problems of the film is that it builds the drama in a very naive, very artificial, very intentional way. [Full review in Spanish]"
Paddington 2,Keith Garlington,Keith & the Movies,9.0,2022-8-24,“Paddington 2” is one of those rare sequels that’s better than its predecessor in nearly every way.
Paddington 2,Justin Brown,Medium Popcorn,4.0,2022-4-29,"As a man who is dead inside, I couldn't fully buy in to the world of Paddington but I watched with my son and he did enjoy it, which is something. Just not for me."
Paddington 2,Brandon Collins,Medium Popcorn,8.0,2022-4-29,"This was incredibly entertaining and surprised me at every turn. All of the actors committed, the story was very sweet and I laughed several times."
Paddington 2,Eddie Harrison,film-authority.com,4.0,2021-5-28,...the charm is entirely missing from the two Paddington films....
Paddington 2,Nick Levine,NME (New Musical Express),8.0,2021-5-5,The result is another heartwarming and completely charming film with jokes that will tickle kids and adults alike. Bring on Paddington 3.
Paddington 2,Richard Crouse,Richard Crouse,9.0,2021-2-28,A film for the whole family; it's one of those rare movies for children it doesn't just feel like an excuse to sell toys.
Paddington 2,Paul McGuire Grimes,"KSTP-TV (St. Paul, MN)",6.0,2020-11-5,"Wholesome family fun full of humor, charm, and a little adventure along the way."
Paddington 2,Richard Propes,TheIndependentCritic.com,10.0,2020-8-31,Paddington 2 is absolutely the perfect film for the post-holiday cinematic season.
Paddington 2,Matt Cipolla,Film Monthly,8.0,2020-7-23,"[T]he filmmakers understand and appreciate the audience, providing a steady stream of pratfalls and British humor that serves children and adults without ever condescending."
Paddington 2,Sarah Knight Adamson,Sarah's Backstage Pass,8.75,2020-1-27,"The comedy, acting, set design are all outstanding."
Paddington 2,Rhys Tarling,Isolated Nation,10.0,2019-9-26,"Its expert craftsmanship is keenly directed toward warming you with its wit, its unfussy kindness. At the centre of it all is a bear who's the real deal. That he's a CGI creation is at once impressive and enough to make your heart hurt."
Udta Punjab,Rahul Desai,CatchNews,8.0,2019-2-6,"With this film, though, Alia Bhatt and Shahid Kapoor may gain admirers with a clear understanding of this distinction. Only, these fans would rather be with them than be them."
Udta Punjab,Meena Iyer,The Times of India,9.0,2018-5-15,"Its victory lies in making you empathise with its characters. As Alia and Shahid, both victims of drug and physical abuse fight their demons and destinies, you shed a silent tear."
Udta Punjab,Manjusha Radhakrishnan,Gulf News (UAE),7.0,2017-9-5,"The way the worlds of a cop, a heroin addict, a rock star and a doctor intersect is cleverly shown. Be sure to give Udta Punjab a shot."
Udta Punjab,Rohit Vats,Hindustan Times,7.0,2016-10-26,"The film doesn't glorify substance abuse. Instead, the film has its heart in the right place: Punjab is in the grip of drugs, and only its youth can unchain it."
Udta Punjab,Sonali Kokra,The National (UAE),9.0,2016-6-22,"Watch it, because it probably is the most important film to come out of Bollywood this year."
Kubo and the Two Strings,Brian Eggert,Deep Focus Review,7.5,2022-4-11,"An adventure marked by dark, occasionally heavy themes, and resounding tenderness."
Kubo and the Two Strings,Don Shanahan,Every Movie Has a Lesson,8.0,2022-2-12,Kubo and the Two Strings leaps off the screen with an original foreign folk tale that employs a rich originality and builds a strong base of emotional connection.
Kubo and the Two Strings,Matt Brunson,Film Frenzy,7.5,2021-10-15,"It's a visually striking picture, drawing much of its style from various Japanese modes of artistic expression, both ancient (origami) and modern (Miyazaki)."
Kubo and the Two Strings,Therese Lacson,Nerdophiles,10.0,2021-10-9,"With stunning animation and heart-warming storytelling, Laika hits the nail on the head with this one and shows off a moving and powerful coming-of-age story..."
Kubo and the Two Strings,Michael J. Casey,Michael J. Cinema,9.0,2021-7-1,A magnificent example of what stop-motion animation can bring to the screen.
Kubo and the Two Strings,Mike Massie,Gone With The Twins,7.0,2020-12-5,A vivid trek of continual wonderment and excitement.
Kubo and the Two Strings,Allison Rose,FlickDirect,9.0,2019-9-4,"Kubo is a masterful, artistic view of Japanese folklore, which is so rich in storytelling and tradition."
Kubo and the Two Strings,Karl Delossantos,Smash Cut Reviews,8.5,2019-8-7,"The animators use gorgeous, bold colors to paint vivid landscapes and portraits throughout the journey with painstaking detail that is marvelous."
Manchester by the Sea,Brian Eggert,Deep Focus Review,10.0,2022-4-5,"Lonergan balances unrecoverable anguish with tender warmth in Manchester by the Sea, a film that considers a character unable to forgive himself and hesitant to engage with anyone ever again."
Manchester by the Sea,Victoria Luxford,City AM,10.0,2022-2-18,A showcase in the power of understatement...Manchester By The Sea achieves great impact by feeling devastatingly real.
Manchester by the Sea,David Gonzalez,The Cinematic Reel,8.75,2022-2-14,Manchester by the Sea is a study of guilt and the complexity of recovering from it. A modern day tragedy that will surely bring tears but also bring hope that Lee may one day say goodbye to his past and forgive himself.
Manchester by the Sea,Matt Brunson,Film Frenzy,8.75,2021-8-17,"The sort of understated, under-the-radar drama that can use all the help it can get to stand out in an increasingly overcrowded marketplace."
Manchester by the Sea,Richard Crouse,Richard Crouse,9.0,2021-2-3,"It deals with very real, very difficult human situations but does so with honesty and a great deal of unexpected humour and wisdom."
Manchester by the Sea,Mike Massie,Gone With The Twins,7.0,2020-12-5,"The great moments are haunting, though they're buried deep within a numbing amount of extraneous normalcy."
Manchester by the Sea,Richard Propes,TheIndependentCritic.com,8.75,2020-9-15,Becomes nothing short of a remarkable piece of filmmaking.
Manchester by the Sea,Kelechi Ehenulo,Confessions From A Geek Mind,7.0,2020-7-17,"Whilst Manchester by the Sea didn't resonate with me entirely, it's hard to deny that capture of realism which works so well."
Manchester by the Sea,Yasser Medina,Cinefilia,8.0,2020-6-27,"Lonergan, who also writes the solid script, adjusts the film's gloomy background with cautious authorship that, while seemingly simple, is shamelessly profound. [Full review in Spanish]"
Under sandet,Matt Brunson,Film Frenzy,8.75,2021-8-17,An explosive watch.
Under sandet,Tori Brazier,Flickering Myth,9.0,2021-3-25,"For an examination of the affect that war can have on the human spirit, Land of Mine is a masterclass. It is essential viewing."
Under sandet,Nicholas Bell,IONCINEMA.com,7.0,2019-10-5,"As a character study set during unique yet harrowing times, Land of Mine continues in the vein of difficult yet important cinematic subject matter, reflecting the cruel effects war has on human behavior, no matter the side."
Under sandet,Calum Baker,One Room With A View,8.0,2019-2-28,This effortless picture is anchored by a barnstorming Roland Møller; he and his director juggle motives and expectations to alarming effect.
Under sandet,Tomas Trussow,The Lonely Film Critic,8.0,2018-10-5,It's still hard to watch human lives end in clouds of black smoke. Even if you think you won't gasp... you do.
Under sandet,Rubén Romero Santos,Cinemanía (Spain),7.0,2018-3-15,Brilliantly played by a handful of young German actors. [Full review in Spanish]
Under sandet,Rob Thomas,"Capital Times (Madison, WI)",7.5,2017-12-28,"""Land of Mine"" succeeds as both a thriller and as a portrait of the Rasmussen character, a man twisted by hate and loss during war, unsure if he can find his way back to humanity and compassion in peacetime."
Under sandet,Lucy Popescu,CineVue,8.0,2017-12-27,Land of Mine serves as a poignant reminder that revenge destroys more than it satisfies and that compassion aids the healing process.
Under sandet,Matthew Turner,VODzilla.co,9.0,2017-8-26,Director Martin Zandvliet combines gripping tension and powerful emotion in this accomplished war thriller.
Under sandet,Edward Porter,Sunday Times (UK),6.0,2017-8-7,"It's a conscientious, handsome drama in the middlebrow humanitarian tradition, but it makes obvious use of the easy option: whenever a new tragic jolt is needed, a mine can go ""boom!"""
Under sandet,Nigel Andrews,Financial Times,8.0,2017-8-7,Land of Mine is small but powerfully formed.
Under sandet,Donald Clarke,Irish Times,8.0,2017-8-7,"Despite its grim substance, a crowd-pleaser of the traditional school."
Rogue One,Keith Garlington,Keith & the Movies,9.0,2022-8-24,"“Rogue One” looks amazing, the effects are stunning, the action is energetic, the nostalgia is delightful, there’s the right amount of humor, and it tells a good story."
Rogue One,Brian Eggert,Deep Focus Review,6.25,2022-4-5,"Diverting and well-made though the picture may be, Rogue One ultimately serves no real purpose beyond fleshing-out established material."
Rogue One,Rosa Parra,Latinx Lens,8.0,2022-4-3,An incredible cast in a well executed Star Wars film. The representation is beautiful and that ending!! Memorable.
Rogue One,David Gonzalez,The Cinematic Reel,8.75,2022-2-14,"Rogue One ultimately connects Episodes III and IV in ways we could have never imagined. A film that can be seen in theaters and after, you can go home and watch its sequel instantly in the comfort of your own home."
Rogue One,Luis Bond,Globovision,10.0,2022-1-2,"Its much more than a simple spin-off, is one of the highest chapters of the entire saga. It takes as its starting point a simple dialogue from Star Wars: Episode IV- A New Hope and transforms it into a heroic 2-hour requiem[Full review in Spanish]"
Rogue One,Matt Brunson,Film Frenzy,7.5,2021-8-17,"Rogue One comes equipped with the subtitle A Star Wars Story, but let it be known that this isn't your father's Star Wars, your mother's Star Wars, or even your own Star Wars."
Rogue One,Nick Levine,NME (New Musical Express),8.0,2021-4-30,Felicity Jones impresses in this thrilling addition to the Star Wars franchise.
Rogue One,Tony Black,Cultural Conversation,8.0,2021-2-16,"Rogue One isn't just the prequel you never knew you wanted, it's also quite possibly almost almost as good as A New Hope itself."
Rogue One,Mike Massie,Gone With The Twins,6.0,2020-12-5,Genuinely fresh roles are getting harder to dig up in this universe.
Rogue One,Tony Asankomah,GhMovieFreak,7.5,2020-11-20,You might have no idea how big the Star Wars franchise really is and still be able to love this particular movie devoid of any expectations.
Rogue One,Kelechi Ehenulo,Confessions From A Geek Mind,6.0,2020-7-17,Star Wars as a franchise is not perfect. But Rogue One gave us something different in its standalone approach. It reinforces the simple notion of hope and change and the true cost of conflict and war.
The Hateful Eight,Josh Parham,Next Best Picture,9.0,2022-5-27,[Tarantino] manages to strike the delicate balance of keeping the intimacy of a stage while still infusing the material with enough cinematic flourishes to keep it from feeling too constrained.
The Hateful Eight,Brian Eggert,Deep Focus Review,10.0,2022-4-23,"This film is alive with great performances, breathtakingly shot visuals, and a story that seems to rush by over the course of three hours."
The Hateful Eight,Guillem Martinez Oya,Cinematismo,8.0,2021-8-20,A film where the dialogues are a character ítself. [Full review in Spanish]
The Hateful Eight,Alex Flood,NME (New Musical Express),8.0,2021-6-8,Quentin Tarantino rolls out another genre-splicing classic.
The Hateful Eight,Richard Crouse,Richard Crouse,7.0,2021-2-3,"It's big and daring but also, I'm afraid, bloated, with a pay off not large enough to justify the more than three-hour running time."
The Hateful Eight,Mike Massie,Gone With The Twins,3.0,2020-12-4,"The mystery has few surprises, particularly as the tension is mitigated by prolonged conversations in a stagecoach, a stable, a way station, and around a dinner table."
The Hateful Eight,Richard Propes,TheIndependentCritic.com,3.75,2020-9-10,I wouldn't mind being exhausted watching The Hateful Eight if it actually added up to something or said something or even just managed to entertain me.
The Hateful Eight,Kelechi Ehenulo,Confessions From A Geek Mind,8.0,2020-7-17,"For a simple premise and multi-layered characters, Tarantino's expert style and execution makes his eighth film an enjoyable experience."
